,headline,category,short_description,date,Subjectivity,Polarity,Content Subjectivity,Content Polarity
6490,How To Have A Stress-Free Life,MONEY,"Say cheese! Believe it or not, a big smile may be your key to a stress-free life. A new study from the Association of Psychological",2012-08-10,0.0,0.0,0.35090909090909095,0.08727272727272727
6491,Searching for the Best Deposit Rates in America,MONEY,"With deposit rates continuing to fall, consumers need every edge they can get to earn a decent yield.",2012-08-09,0.3,1.0,0.6666666666666666,0.16666666666666666
6492,"Life Insurance Can Be Your ""Lifeline"" in Estate Tax Debate",MONEY,"Without a doubt, there's a huge chasm between the current exemptions/rates and the proposals.  Does a senior optimistically plan for the $5 million exemption or look to a much pricier reality with the exemption at merely $1 million?",2012-08-09,0.0,0.0,0.5,0.025000000000000022
6493,Getting the Job Interview: 5 Things You Need to Know,MONEY,"If you are a recent college graduate, or planning to enter the workforce in the near future, here are some suggestions to put yourself into the circle of most-appealing employee prospects for companies like mine.",2012-08-09,0.0,0.0,0.25833333333333336,0.03333333333333333
6494,6 Tips for Managing the Cost of Your Prescription Medications,MONEY,Cutting back on pharmaceutical costs -- without cutting back on the medicine you need -- is easier than you think.,2012-08-09,0.0,0.0,0.45,-0.3
6495,"Medical Bills, Health Insurance Cause Uncertainty",MONEY,"Like a lot of other young people, I never thought about health insurance until I got sick. I was 22, and my adult life was",2012-08-09,0.0,0.0,0.4830357142857143,-0.1598214285714286
6496,The Cost Of Being An Olympic Athlete,MONEY,RELATED: 10 Things the Olympics Won't Tell You It may not have the ring of the original Willie Nelson/Waylon Jennings song,2012-08-09,0.0,0.0,0.575,0.1875
6497,Bank Of America Adds Mobile Check Deposit To iPhone App,MONEY,The rise in mobile banking comes as banks look to cut costs by closing branch locations. Bank of America has said it planned,2012-08-09,0.0,0.0,0.0,0.0
6498,Hallandale Beach Renters To Lose Running Water Due To Landlord's Unpaid Bills,MONEY,This won't be the first time tenants end up suffering because of their landlord's failure to pay the bills on time. Earlier,2012-08-09,0.3875,0.037500000000000006,0.37777777777777777,-0.022222222222222237
6499,Government Cracks Down On Offshore Tax Havens,MONEY,Republican presidential candidate Mitt Romney has acknowledged that he had money in a Swiss bank account until 2010. Romney,2012-08-09,0.2888888888888889,-0.15555555555555559,0.0,0.0
6500,TV Anchors' Pay: Is It Too Much?,MONEY,For all the buzz about how much television news anchors earn these days--Matt Lauer recently made waves after reportedly,2012-08-09,0.2,0.2,0.225,0.1
6501,Untangling the Web of Retirement and College Savings,MONEY,"The reality is that a college degree is table stakes in the job market today, and figuring out how to foot this bill has become one of the greatest financial challenges facing parents.",2012-08-08,0.0,0.0,0.5,0.5
6502,"Step Aside, Florida: Biggest Price Gains Now in the West",MONEY,"Because asking prices lead sales prices by approximately two or more months, the Monitors reveal trends before other price indexes do. With that, here's the scoop on where prices and rents are headed.",2012-08-08,0.0,0.0,0.4916666666666667,-0.00833333333333334
6503,How To Get Free Stuff,MONEY,"Check out these secrets for scoring Wi-Fi, music, software and classes without paying a dime. Read more on CNN Money",2012-08-08,0.8,0.4,0.5,0.5
6504,"Michael Comeau, New York Resident, Has Camera Returned To Him 3 Years After Losing It",MONEY,"John Noerr, 39, discovered that the digital camera's memory card was still intact with 581 photos on it that could be used",2012-08-08,0.45454545454545453,0.13636363636363635,0.0,0.0
6505,Elvis Presley Library Card Could Fetch Thousands At Auction,MONEY,"The library card, which Presley, then 13 years old, signed to check out a copy of ""The Courageous Heart: A Life of Andrew",2012-08-08,0.0,0.0,0.2,0.1
6506,10 Of The Most Expensive Schools In The World,MONEY,We compiled a list of the most recent reported tuitions at some of the world's most expensive schools. These costs do not,2012-08-08,0.6,0.0,0.4875,0.125
6507,"Amancio Ortega, Zara Founder, Becomes World's Third-Richest Person, Overtaking Warren Buffett",MONEY,"On Tuesday, Ortega's net worth rose to $47.4 billion, according to the Bloomberg Billionaires Index, thanks to Inditex's",2012-08-08,0.0,0.0,0.3125,0.27499999999999997
6508,"Alston Buchanan, Former Comcast Employee, Accused Of Selling Illegal Cable Hookups That Soaked Millions From Company",MONEY,"Buchanan, a former Comcast employee, and the others are believed to have sold service upgrades to more than 5,000 Comcast",2012-08-08,0.25,-0.25,0.25,0.25
6509,"Prepaid Cards Have Average Lifespan Of Six Months, Fed Study Says",MONEY,"The study showed that the cost of using a prepaid card was a minimum of between $3 and $10.50 per month, with some cards",2012-08-08,0.39999999999999997,-0.15,0.0,0.0
6510,"Seth Horvitz, D.C. Man, Orders Television Online, Gets High-Powered Assault Rifle Delivered",MONEY,"""We’ve seen in recent weeks the tremendous damage these guns can do,"" Dan Gross, the president of the Brady Campaign said",2012-08-08,0.0,0.0,0.4166666666666667,0.1111111111111111
6511,Buying and Selling on Craigslist Like a Pro,MONEY,"From iPhones to even selling my car, Craigslist is my go to website for selling and buying everything. Here are five tips I've learned.",2012-08-07,0.0,0.0,0.0,0.0
6512,Slim Thug Pens New Book 'How To Survive In A Recession' Offering Personal Finance Advice,MONEY,"Slim Thug: hip hop artist, real estate investor, devoted Suze Orman fanboy. “I’m sick of this cycle,” Slim told MTV's RapFix",2012-08-07,0.37727272727272726,0.06818181818181818,0.5785714285714285,-0.2571428571428571
6513,Getting A Divorce Saved My Finances,MONEY,"Marriage doesn't have to be a lifeline for financial stability. Yet for many women, it is still a primary economic building block.",2012-08-07,0.0,0.0,0.3,0.275
6514,Ask the Readers: How Do You Handle Money Mistakes?,MONEY,"In a lot of ways, learning to be smart with money can be like learning to ride a bike. At first, the ride can be wobbly. Sometimes you might even fall.",2012-08-07,0.0,0.0,0.48809523809523814,0.23214285714285715
6515,5 Credit Cards to Turn Your Wallet Into a Workhorse,MONEY,"Our survey of the market's best cash-back credit cards reminds us that you can earn some significant rebates, just by focusing your spending through the right account.",2012-08-07,0.0,0.0,0.5702380952380953,0.5535714285714285
6516,10 Ways To Retaliate Against Bad Customer Service,MONEY,Hell hath no fury like a customer scorned. We've all been there: that hour-long phone call with a customer service rep that,2012-08-07,0.6666666666666666,-0.6999999999999998,0.0,0.0
6517,How To Switch Banks Without Fees And Hassle,MONEY,"RELATED: 7 Reasons You Should Join a Credit Union This Week Will any of that happen? Rather that holding your breath, here’s",2012-08-07,0.0,0.0,0.4,0.0
6518,"741 Tax Returns Filed From Single Florida Address, IRS Sent Back Over $1 Million In Refunds",MONEY,"In 2010, 741 tax returns were filed to the federal government from a single address in Belle Glade, Fla., the South Florida",2012-08-07,0.10714285714285714,-0.03571428571428571,0.21428571428571427,-0.07142857142857142
6519,Fed Meeting Brings No Miracle Cure From Dr. Bernanke,MONEY,"It turned out, yet again, that the Fed has no miracle answers to the economy's persistent malaise. The only question is why anyone thought they'd pull a rabbit out of the hat in the first place.",2012-08-07,0.0,0.0,0.6666666666666666,0.125
6520,How to Borrow Money to Buy a Car (Even If You Have No Credit History),MONEY,"If you're not in this situation, imagine how hard it would be to try to build a credit history when no one will give you credit. If you're IN this situation, it probably feels like you have an up-hill battle just to get those essential-to-life loans that other people take for granted.",2012-08-07,0.0,0.0,0.4583333333333333,-0.20833333333333334
6521,No Tax Break If Client Stiffs You,MONEY,"Contrary to what many self-employed individuals believe, long-standing regulations usually prohibit most of them from claiming bad-debt deductions on their federal and state returns when they are unable to recover amounts due from clients and customers.",2012-08-06,0.0,0.0,0.425,0.025
6522,Retirement Planning Beyond the Basics,MONEY,"The average 55-year-old has about $40,000 in their retirements account, but they need $1 million.",2012-08-06,0.0,0.0,0.39999999999999997,-0.15
6523,"Warren Sapp Air Jordans: Former NFL Star Auctions $6,500 Sneaker Collection (PHOTOS)",MONEY,LOOK: A Few Of Sapp's 240 Pairs Of Rare Nike Air Jordans Sapp played nine seasons for the Tampa Bay Buccaneers and helped,2012-08-06,0.0,0.0,0.5,0.04999999999999999
6524,Buying An Apple Gadget? Here Are 10 Things You Should Know,MONEY,"1.""Our customers are worn out."" 2. ""Be careful of that app."" Some people's relationship with their God is also being interrupted",2012-08-06,0.0,0.0,1.0,-0.1
6525,How to Live on an RV to Save Money,MONEY,"Have you ever thought about chucking it all and taking to the road full-time? if you're free to roam, you could join some 1.3 million Americans who are full-time RVers.",2012-08-06,0.5,0.13636363636363635,0.8,0.4
6526,Thomas Jefferson Is Rolling In his Grave -- a Rant On Social Security's Complexity,MONEY,President Obama and Mitt Romney would do well to point out that having our primary system of saving be an institution that neither Democrats nor Republicans can figure out and which can't pay a very large chunk of its bills going forward is doing no one any good.,2012-08-06,0.06666666666666667,0.03333333333333333,0.5523809523809524,0.4595238095238095
6527,Best Things To Buy On Each Day Of The Week,MONEY,"Smart shoppers know that to score the best deals, timing is key. Just as there's a best season to buy certain items, there's",2012-08-06,0.3,1.0,0.5628571428571428,0.48571428571428577
6528,Six-Figure Salaries Are No Big Deal Anymore,MONEY,"One hundred thousand dollars. Since the 1980s, the magical ""six-figure"" salary has been a benchmark for financial success",2012-08-06,0.1,0.0,0.3333333333333333,0.26666666666666666
6529,"Nearly Half Of Americans Die Without Money, Study Finds",MONEY,"Americans need about $1 million in retirement savings to generate $40,000 per year in retirement income, according to Kiplinger",2012-08-06,0.16666666666666666,-0.16666666666666666,0.0,0.0
6530,"Unemployed Americans Likelier To Suffer Sleep Problems, Survey Says",MONEY,"In addition to searching for full-time work, some unemployed Americans also may be looking for a good night's rest. According",2012-08-06,0.0,0.0,0.6000000000000001,0.7
6531,"Jim Holt Doesn't Have To Pay Back His Unemployment Benefits, Ruling Says",MONEY,"Jim Holt is off the hook for $19,295. After collecting 19 months of unemployment benefits, the checks suddenly stopped coming",2012-08-06,0.0,0.0,0.5,0.0
6532,Spike TV's Flip Men: Secrets to Turning a Profit,MONEY,"In preparation for the show's new season, we reached out to star Doug Clark to learn how budding house flippers can get into the game without losing their savings.",2012-08-06,0.0,0.0,0.35151515151515156,-0.05454545454545456
6533,"Azature's $250,000 Black Diamond Nail Polish Is World's Most Expensive Nail Lacquer (PHOTO)",MONEY,"With a quarter of a million dollars, you could buy a lot of things. With its hefty price tag, Azature claims its valuable",2012-08-06,0.5444444444444444,-0.055555555555555546,0.0,0.0
6534,"Bad Bosses Cause Employee Stress, Poor Health",MONEY,Workplace stress isn't just hurting employees. The World Health Organization estimates that stress costs American businesses,2012-08-06,0.6333333333333333,-0.5499999999999999,0.0,0.0
6535,American Express Could Refund Customers For Violating Consumer Protections,MONEY,The nation's biggest credit card companies are under increasing pressure to stop selling add-on credit card products to customers,2012-08-06,0.0,0.0,0.0,0.0
